,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,th_ts_2_rel,th_d_ts_2_rel
260,2.59,0.0,0.0,0.0,0.0,0.1691648845359521,0.08615047791208379,-0.07656367526692678,-1.1961493761359894,-1.5245835229031843,-1.4130262577424062,0.11155726516077813,-0.08301440662386832
261,2.6,0.0,0.0,0.0,0.0,0.16833875787273161,0.07425845829894365,-0.08868589894466325,-1.182045581463824,-1.5228959036809224,-1.4122243305713742,0.11067157310954823,-0.09408029957378797
262,2.61,0.0,0.0,0.0,0.0,0.167390701355847,0.06251369236049403,-0.10094765540319449,-1.1667041002891103,-1.5212171542120305,-1.411540597640992,0.10967655657103846,-0.10487700899535296
263,2.62,0.0,0.0,0.0,0.0,0.16631937982178466,0.05092839061059756,-0.11333686815563769,-1.1501584567558383,-1.5195485005714904,-1.4109735250826105,0.10857497548887984,-0.1153909892111871
264,2.63,0.0,0.0,0.0,0.0,0.1651235801743423,0.039514420754513696,-0.12584120090325845,-1.1324436832311662,-1.5178911815777472,-1.4105214586239176,0.10736972295382952,-0.12560915941982861
265,2.64,0.0,0.0,0.0,0.0,0.1638022139619629,0.02828329276712519,-0.13844806174392574,-1.1135962877922545,-1.5162464475591144,-1.4101826270919047,0.10606382046720975,-0.13551892119483772
266,2.65,0.0,0.0,0.0,0.0,0.16235431991118973,0.017246144309419943,-0.15114460776409286,-1.093654219041298,-1.5146155590946226,-1.409955146063381,0.10466041303124163,-0.14510817560176978
267,2.66,0.0,0.0,0.0,0.0,0.16077906641167952,0.006413726511355338,-0.16391775015861534,-1.0726568279673523,-1.5129997857297695,-1.4098370216595157,0.10316276407025371,-0.1543653399003242
268,2.67,0.0,0.0,0.0,0.0,0.15907575394680076,-0.004203609848039683,-0.17675416001645783,-1.0506448265980075,-1.5114004046676885,-1.4098261544805928,0.10157425018709576,-0.16327936379484045
269,2.68,0.0,0.0,0.0,0.0,0.157243817462499,-0.014595927730071808,-0.18964027490233012,-1.027660243212495,-1.5098186994363123,-1.4099203436768402,0.09989835575947215,-0.1718397451925708
270,2.69,0.0,0.0,0.0,0.0,0.15528282866586193,-0.024753716759890475,-0.2025623063544045,-1.0037463739203571,-1.508255958532191,-1.4101172911508542,0.09813866738133692,-0.1800365454257524
271,2.7,0.0,0.0,0.0,0.0,0.15319249824366754,-0.034667905646934546,-0.21550624840686522,-0.9789477304457066,-1.5067134740417185,-1.4104146058867755,0.09629886815494304,-0.1878604038906021
272,2.71,0.0,0.0,0.0,0.0,0.15097267799017883,-0.04432987406372164,-0.2284578872330982,-0.9533099839961632,-1.5051925402406146,-1.4108098084009937,0.09438273183962088,-0.19530255205390046
273,2.72,0.0,0.0,0.0,0.0,0.1486233628325562,-0.05373146394340898,-0.2414028119910549,-0.9268799051372107,-1.5036944521726334,-1.4113003353087668,0.09239411686386666,-0.20235482677596517
274,2.73,0.0,0.0,0.0,0.0,0.1461446927415244,-0.06286499015595129,-0.2543264269369544,-0.8997052996364143,-1.5022205042085808,-1.4118835440007425,0.09033696020783834,-0.20900968289747568
275,2.74,0.0,0.0,0.0,0.0,0.14353695451434437,-0.07172325052257789,-0.2672139648571671,-0.871834940287139,-1.5007719885868507,-1.4125567174229676,0.08821527116388306,-0.21526020503692225
276,2.75,0.0,0.0,0.0,0.0,0.1408005834167336,-0.08029953512861146,-0.2800505018510511,-0.8433184947676413,-1.499350193936828,-1.4133170689535652,0.08603312498326265,-0.22110011854534506
277,2.7600000000000002,0.0,0.0,0.0,0.0,0.13793616467013003,-0.08858763489546731,-0.2928209734800206,-0.8142064496377224,-1.497956403786632,-1.4141617473688692,0.08379465641776274,-0.22652379956559734
278,2.77,0.0,0.0,0.0,0.0,0.13494443477063964,-0.09658184937390021,-0.3055101922803051,-0.7845500306213203,-1.4965918950568202,-1.4150878418914157,0.08150405316540454,-0.23152628414453985
279,2.7800000000000002,0.0,0.0,0.0,0.0,0.13182628262611262,-0.10427699372229976,-0.31810286661913584,-0.7544011193683368,-1.4952579365417973,-1.4160923873118214,0.07916554922997587,-0.23610327634841238
280,2.79,0.0,0.0,0.0,0.0,0.12858275049809367,-0.11166840483596369,-0.3305836208564867,-0.7238121669325284,-1.4939557873808214,-1.417172369176227,0.07678341820459432,-0.24025115533405736
281,2.8000000000000003,0.0,0.0,0.0,0.0,0.12521503473584603,-0.1187519465958766,-0.34293701675756877,-0.6928361042431336,-1.4926866955206173,-1.4183247290306569,0.0743619664899604,-0.24396698133172262
282,2.81,0.0,0.0,0.0,0.0,0.12172448629028934,-0.12552401420847,-0.3551475760848716,-0.6615262498862574,-1.491451896171743,-1.419546369713342,0.07190552645840098,-0.24724850049875935
283,2.82,0.0,0.0,0.0,0.0,0.11811261099647113,-0.1319815376111962,-0.3671998042833421,-0.6299362155463395,-1.4902526102609617,-1.420834160685791,0.06941844957517063,-0.2500941486076673
284,2.83,0.0,0.0,0.0,0.0,0.114381069614136,-0.1381219839223902,-0.3790782151580725,-0.5981198094887802,-1.489090042881993,-1.4221849433931542,0.06690509948883892,-0.2525030535365262
285,2.84,0.0,0.0,0.0,0.0,0.11053167761702261,-0.14394335891784973,-0.3907673564311886,-0.5661309384905919,-1.487965381747107,-1.423595536644231,0.06436984510287602,-0.25447503653487236
286,2.85,0.0,0.0,0.0,0.0,0.10656640472270865,-0.14944420752074009,-0.40225183605347425,-0.5340235086469792,-1.4868797956421143,-1.425062742001322,0.06181705364079226,-0.25601061224344873
287,2.86,0.0,0.0,0.0,0.0,0.10248737415612286,-0.15462361329578378,-0.41351634913679713,-0.50185132549749,-1.4858344328873871,-1.426583349170005,0.05925108371738208,-0.25711098745190664
288,2.87,0.0,0.0,0.0,0.0,0.09829686164121293,-0.15948119694320134,-0.424545705365866,-0.469667993925462,-1.4848304198075986,-1.4281541413788548,0.05667627842874379,-0.25777805858441427
289,2.88,0.0,0.0,0.0,0.0,0.09399729411671326,-0.1640171137924185,-0.4353248567421684,-0.43752681828902235,-1.4838688592129223,-1.429771900739098,0.05409695847382423,-0.25801440790913177
290,2.89,0.0,0.0,0.0,0.0,0.08959124817343657,-0.16823205030015018,-0.44583892550934223,-0.4054807032405153,-1.4829508288944657,-1.4314334135742233,0.051517415320242455,-0.25782329847358676
291,2.9,0.0,0.0,0.0,0.0,0.08508144821204255,-0.17212721956199661,-0.4560732321076037,-0.37358205568427794,-1.482077380136727,-1.433135475709627,0.0489419044271,-0.25720866777403917
292,2.91,0.0,0.0,0.0,0.0,0.08047076432174755,-0.1757043558511409,-0.46601332300529835,-0.3418826883100021,-1.481249536249872,-1.434874897712502,0.046374638537370005,-0.25617512017288846
293,2.92,0.0,0.0,0.0,0.0,0.07576220988196074,-0.17896570820201077,-0.47564499825803996,-0.31043372512101286,-1.4804682911246105,-1.4366485100723168,0.04381978105229378,-0.2547279180839715
294,2.93,0.0,0.0,0.0,0.0,0.07095893889029525,-0.18191403306086262,-0.4849543386502319,-0.2792855093536806,-1.4797346078124274,-1.4384531683124486,0.04128143949997876,-0.2528729719511579
295,2.94,0.0,0.0,0.0,0.0,0.06606424302183797,-0.18455258602906147,-0.49392773227985126,-0.2484875141566689,-1.4790494171338837,-1.4402857580237631,0.038763659110120585,-0.25061682905089944
296,2.95,0.0,0.0,0.0,0.0,0.06108154842590253,-0.18688511272837224,-0.5025519004552153,-0.21808825636677587,-1.478413616317642,-1.4421431998112093,0.0362704165064327,-0.24796666115427476
297,2.96,0.0,0.0,0.0,0.0,0.05601441226777086,-0.18891583882076235,-0.5108139227816908,-0.18813521368284225,-1.4778280676728066,-1.4440224541448132,0.03380561352799338,-0.24493025108853322
298,2.97,0.0,0.0,0.0,0.0,0.05086651902408327,-0.19064945921804774,-0.5187012613269828,-0.15867474550071145,-1.477293597297085,-1.445920526106788,0.03137307119029709,-0.241515978242131
299,2.98,0.0,0.0,0.0,0.0,0.045641676541606654,-0.1920911265191361,-0.5262017837653226,-0.12975201763156477,-1.4768109938231884,-1.447834470026845,0.0289765237963433,-0.23773280306074274
300,2.99,0.0,0.0,0.0,0.0,0.04034381187003065,-0.19324643871463887,-0.5333037854135779,-0.10141093108345027,-1.476381007205782,-1.4497613939981824,0.026619613207599535,-0.23359025058466953
301,3.0,0.0,0.0,0.0,0.0,0.03497696688025947,-0.1941214262002005,-0.5399960100856133,-0.07369405504251116,-1.4760043475511913,-1.4516984642670259,0.024305883284165386,-0.22909839308045998
302,3.0100000000000002,0.0,0.0,0.0,0.0,0.029545293680320356,-0.19472253814104407,-0.546267669705021,-0.046642564146701225,-1.4756816839919464,-1.4536429094890257,0.02203877450292069,-0.22426783182136442
303,3.02,0.0,0.0,0.0,0.0,0.024053049841553827,-0.19505662823094022,-0.5521084626303243,-0.020296180101619828,-1.475413643608128,-1.4555920248462328,0.019821618761895143,-0.21910967807249404
304,3.0300000000000002,0.0,0.0,0.0,0.0,0.01850459344812424,-0.19513093988909389,-0.5575085906607886,0.005306882354159632,-1.475200810397344,-1.4575431760188196,0.01765763437852441,-0.21363553333721813
305,3.04,0.0,0.0,0.0,0.0,0.012904377983154395,-0.1949530909383103,-0.562458774704681,0.030129965167163236,-1.4750437242950403,-1.4594938030061384,0.015549921288901867,-0.20785746892146467
306,3.0500000000000003,0.0,0.0,0.0,0.0,0.007256947064886812,-0.1945310578072825,-0.5669502691051607,0.05413801244157268,-1.4749428802467117,-1.4614414237921496,0.013501456454562133,-0.2017880048721693
307,3.06,0.0,0.0,0.0,0.0,0.0015669290462743276,-0.1938731592989524,-0.5709748746316589,0.0772976117724722,-1.4748987273334437,-1.4633836378506646,0.011515089482779128,-0.19544008834522675
308,3.0700000000000003,0.0,0.0,0.0,0.0,-0.004160968508752011,-0.19298803996567224,-0.5745249501564414,0.09957703157792513,-1.4749116679520873,-1.465318129486277,0.009593538465810349,-0.18882707145692024
309,3.08,0.0,0.0,0.0,0.0,-0.009921964459325609,-0.19188465313037012,-0.5775934230469408,0.12094625459600399,-1.4749820570512322,-1.4672426710072402,0.007739386043992047,-0.1819626886710445
310,3.09,0.0,0.0,0.0,0.0,-0.01571120981935742,-0.19057224359113645,-0.5801737983141958,0.1413770077369678,-1.4751102014240205,-1.4691551257269457,0.005955075697074763,-0.17486103377177903
311,3.1,0.0,0.0,0.0,0.0,-0.021523793574711698,-0.18906033004464629,-0.582260166566265,0.160842788500307,-1.475296359058714,-1.4710534507910125,0.004242908267701573,-0.16753653646993458
312,3.11,0.0,0.0,0.0,0.0,-0.027354748574171882,-0.18735868726165567,-0.5838472108227131,0.17931888818143274,-1.475540738547811,-1.4729356998273417,0.002605038720469244,-0.16000393868748378
313,3.12,0.0,0.0,0.0,0.0,-0.033199057483115066,-0.1854773280455054,-0.5849302122520448,0.19678241210312392,-1.475843498556397,-1.474800025416821,0.00104347313957609,-0.15227827056239035
314,3.13,0.0,0.0,0.0,0.0,-0.039051658789446574,-0.18342648500218595,-0.5855050548984309,0.21321229711248377,-1.4762047473503006,-1.4766446813826448,-0.0004399340323442136,-0.14437482621273937
315,3.14,0.0,0.0,0.0,0.0,-0.04490745285204003,-0.18121659214809585,-0.585568229466954,0.22858932658507686,-1.476624542384529,-1.4784680248965054,-0.001843482511976413,-0.13630913929605581
316,3.15,0.0,0.0,0.0,0.0,-0.05076130798261305,-0.17885826637922997,-0.5851168362381757,0.24289614317432823,-1.4771028899523635,-1.4802685184001487,-0.0031656284477852292,-0.12809695839661692
317,3.16,0.0,0.0,0.0,0.0,-0.056608066552695076,-0.1763622888231826,-0.5841485871829136,0.2561172595362507,-1.4776397448954046,-1.4820447313410205,-0.004404986445615933,-0.11975422227048754
318,3.17,0.0,0.0,0.0,0.0,-0.06244255111803085,-0.17373958609311477,-0.5826618073468709,0.2682390672473261,-1.478235010374781,-1.4837953417209258,-0.005560331346144753,-0.11129703497508392
319,3.18,0.0,0.0,0.0,0.0,-0.06825957055346467,-0.17100121146072617,-0.5806554355722443,0.2792498441174482,-1.4788885377036596,-1.4855191374568102,-0.006630599753150612,-0.1027416409072615
320,3.19,0.0,0.0,0.0,0.0,-0.07405392619198745,-0.16815832596335623,-0.5781290246196785,0.2891397600801438,-1.4796001262411314,-1.4872150175529304,-0.007614891311799044,-0.09410439977136878
321,3.2,0.0,0.0,0.0,0.0,-0.07982041796225531,-0.1652221794586189,-0.5750827407491365,0.29790088181974267,-1.4803695233474834,-1.4888819930838222,-0.00851246973633879,-0.08540176149636358
322,3.21,0.0,0.0,0.0,0.0,-0.08555385051942983,-0.16220409163851301,-0.5715173628123982,0.305527176269647,-1.4811964244008176,-1.490519187987603,-0.009322763586785411,-0.07665024111908318
323,3.22,0.0,0.0,0.0,0.0,-0.09124903936470037,-0.15911543301373612,-0.5674342809032694,0.3120145130883122,-1.4820804728749246,-1.4921258396692574,-0.010045366794332766,-0.06786639364903575
324,3.23,0.0,0.0,0.0,0.0,-0.09690081694925742,-0.15596760587801783,-0.5628354946041881,0.31736066619014086,-1.4830212604782782,-1.4937012994136591,-0.01068003893538094,-0.05906678892876041
325,3.24,0.0,0.0,0.0,0.0,-0.10250403875884946,-0.15277202526166073,-0.557723610859933,0.3215653143777716,-1.4840183273539764,-1.4952450326081745,-0.01122670525419811,-0.050267986502811265
326,3.25,0.0,0.0,0.0,0.0,-0.10805358937530515,-0.14954009988317735,-0.5521018415008162,0.32463004109090937,-1.4850711623404147,-1.4967566187747832,-0.011685456434368469,-0.04148651050787219
327,3.2600000000000002,0.0,0.0,0.0,0.0,-0.11354438851159962,-0.14628321310790968,-0.5459740004290439,0.3265583332551668,-1.4861792032924461,-1.498235751411745,-0.012056548119298903,-0.03273882459631006
328,3.27,0.0,0.0,0.0,0.0,-0.11897139701712052,-0.14301270392284918,-0.5393445004732266,0.32735557918299935,-1.4873418374627447,-1.4996822376449241,-0.012340400182179412,-0.024041306905728657
329,3.2800000000000002,0.0,0.0,0.0,0.0,-0.12432962284981187,-0.13973984793749916,-0.5322183499072729,0.3270290654482857,-1.48855840194306,-1.5010959976889844,-0.01253759574592439,-0.015410225087687288
330,3.29,0.0,0.0,0.0,0.0,-0.12961412701177724,-0.13647583842156258,-0.524601148621426,0.3255879726267782,-1.4898281841650118,-1.5024770641187664,-0.012648879953754522,-0.006861711409785337
331,3.3000000000000003,0.0,0.0,0.0,0.0,-0.13482002944477617,-0.1332317673914463,-0.5164990839250256,0.3230433697671861,-1.4911504224600451,-1.503825580951277,-0.01267515849123191,0.0015882620533298752
332,3.31,0.0,0.0,0.0,0.0,-0.13994251488178897,-0.13001860675906304,-0.5079189259529129,0.3194082074322867,-1.492524306678122,-1.5051418025388419,-0.012617495860719917,0.009923908122725922
333,3.3200000000000003,0.0,0.0,0.0,0.0,-0.14497683865052394,-0.12684718955812427,-0.4988680226403562,0.3146973091268848,-1.4939489788646936,-1.5064260922741206,-0.012477113409427032,0.01812964909239967
334,3.33,0.0,0.0,0.0,0.0,-0.1499183324243428,-0.12372819126505923,-0.48935429422508875,0.3089273609097883,-1.4954235339954478,-1.5076789211078425,-0.01225538711239471,0.026190141159283573
335,3.34,0.0,0.0,0.0,0.0,-0.1547624099156521,-0.12067211123379895,-0.47938622722962143,0.30211689897079147,-1.496947020768283,-1.5089008658803047,-0.011953845112021797,0.03409029868185315
336,3.35,0.0,0.0,0.0,0.0,-0.15950457250630495,-0.11768925426592716,-0.46897286787255477,0.2942862949411454,-1.4985184424519047,-1.510092607467875,-0.011574165015970415,0.04181531824037779
337,3.36,0.0,0.0,0.0,0.0,-0.16414041480903424,-0.11478971234005665,-0.458123814854212,0.2854577386974459,-1.5001367577903886,-1.5112549287459724,-0.011118170955583873,0.04935070246897759
338,3.37,0.0,0.0,0.0,0.0,-0.1686656301533792,-0.11198334652671614,-0.4468492114596746,0.27565521841456886,-1.5018008819629838,-1.512388712370245,-0.0105878304072613,0.05668228362666307
339,3.38,0.0,0.0,0.0,0.0,-0.17307601598898498,-0.10927976911748392,-0.435159736921224,0.2649044976232019,-1.5035096875983693,-1.5134949383779446,-0.009985250779575239,0.06379624687150105
340,3.39,0.0,0.0,0.0,0.0,-0.17736747919858523,-0.10668832599952444,-0.4230665969823413,0.2532330890319391,-1.5052620058425,-1.5145746816117904,-0.009312675769290513,0.07067915319906079
341,3.4,0.0,0.0,0.0,0.0,-0.1815360413123936,-0.1042180793090507,-0.4105815136068798,0.24067022488284692,-1.5070566274790929,-1.5156291089689464,-0.008572481489853567,0.07731796200334289
342,3.41,0.0,0.0,0.0,0.0,-0.1855778436150903,-0.10187779039947659,-0.3977167137796043,0.22724682362256815,-1.5088923041017324,-1.5166594764780745,-0.0077671723763421685,0.08370005321561372
343,3.42,0.0,0.0,0.0,0.0,-0.18948915213605827,-0.09967590316212467,-0.3844849173482602,0.21299545268877115,-1.5107677493364662,-1.5176671262077996,-0.006899376871333462,0.0898132489739336
344,3.43,0.0,0.0,0.0,0.0,-0.19326636251306142,-0.0976205277392448,-0.3708993238623658,0.19795028723350175,-1.512681640113681,-1.5186534830103102,-0.005971842896629331,0.09564583477381662
345,3.44,0.0,0.0,0.0,0.0,-0.19690600471912822,-0.09571942467076423,-0.3569735983701618,0.18214706463072938,-1.5146326179879384,-1.5196200511042224,-0.0049874331162840235,0.10118658004836399
346,3.45,0.0,0.0,0.0,0.0,-0.2004047476420644,-0.09397998951756678,-0.3427218561424005,0.16562303464474873,-1.5166192905043534,-1.5205684105012574,-0.003949119996903949,0.10642475812449761
347,3.46,0.0,0.0,0.0,0.0,-0.20375940350573524,-0.09240923800517711,-0.32815864629989605,0.14841690516881778,-1.518640232609984,-1.521500213281718,-0.002859980671733986,0.11135016550055812
348,3.47,0.0,0.0,0.0,0.0,-0.20696693212208242,-0.09101379173245132,-0.31329893433079053,0.13056878347889386,-1.520693988108598,-1.5224171797241886,-0.0017231916155906466,0.1159531403896311
349,3.48,0.0,0.0,0.0,0.0,-0.21002444496273756,-0.08979986449024342,-0.298158083493291,0.11212011298537873,-1.5227790711570666,-1.5233210942953346,-0.0005420231382680107,0.12022458047249414
350,3.49,0.0,0.0,0.0,0.0,-0.21292920903911372,-0.0887732492349855,-0.2827518351099227,0.0931136055056093,-1.5248939678015268,-1.5242138015061266,0.0006801662954001308,0.12415595980412822
351,3.5,0.0,0.0,0.0,0.0,-0.21567865057996025,-0.08793930576169103,-0.2670962877701063,0.07359316912107733,-1.527037137551339,-1.5250972016412596,0.001939935910079349,0.1277393448182692
352,3.5100000000000002,0.0,0.0,0.0,0.0,-0.21827035849559806,-0.08730294912003755,-0.25120787546879075,0.05360383172534021,-1.5292070149887644,-1.5259732463689821,0.003233768619782307,0.1309674093755605
353,3.52,0.0,0.0,0.0,0.0,-0.2207020876183765,-0.08686863881591775,-0.23510334471991337,0.03319166041075452,-1.5314020114121738,-1.526843934238979,0.0045580771731947856,0.13383344880245876
354,3.5300000000000002,0.0,0.0,0.0,0.0,-0.22297176170934338,-0.08664036883915477,-0.2187997306943409,0.012403676883852799,-1.5336205165105,-1.527711306076368,0.00590921043413184,0.1363313928701886
355,3.54,0.0,0.0,0.0,0.0,-0.22507747622166158,-0.0866216585559774,-0.20231433244253985,-0.008712230860218837,-1.5358609000665473,-1.5285774402802645,0.007283459786282753,0.13845581766568418
356,3.5500000000000003,0.0,0.0,0.0,0.0,-0.22701750081196678,-0.0868155445023486,-0.18566468727229998,-0.030107400334873097,-1.5381215136866848,-1.529444448035748,0.008677065650936733,0.14020195630961818
357,3.56,0.0,0.0,0.0,0.0,-0.228790281591605,-0.08722457311136396,-0.16886854436132662,-0.051732489524914924,-1.5404006925543559,-1.5303144684484054,0.010086224105950503,0.14156570848024103
358,3.5700000000000003,0.0,0.0,0.0,0.0,-0.2303944431105367,-0.08785079440470446,-0.15194383769311,-0.0735375746753602,-1.5426967572047703,-1.5311896636109437,0.011507093593826623,0.14254364870583225
359,3.58,0.0,0.0,0.0,0.0,-0.23182879006761217,-0.08869575667457716,-0.13490865841214988,-0.095472250536213,-1.5450080153180727,-1.5320722136116514,0.012935801706421392,0.14313303339303501
360,3.59,0.0,0.0,0.0,0.0,-0.23309230874192238,-0.0897605021787415,-0.11778122670117787,-0.11748573266667231,-1.5473327635282224,-1.5329643114947265,0.014368452033495904,0.1433318065631809
361,3.6,0.0,0.0,0.0,0.0,-0.2341841681409791,-0.09104556386713825,-0.10057986328833154,-0.13952696138011547,-1.5496692892447737,-1.5338681581826983,0.01580113106207537,0.14313860427384084
362,3.61,0.0,0.0,0.0,0.0,-0.23510372086258197,-0.09255096315436014,-0.0833229606962708,-0.16154470689357323,-1.5520158724847093,-1.5347859573713358,0.017229915113373462,0.14255275770822184
363,3.62,0.0,0.0,0.0,0.0,-0.23585050366836374,-0.0942762087477743,-0.06602895434782269,-0.18348767523286247,-1.5543707877114519,-1.5357199104075532,0.018650877303898694,0.14157429492058943
364,3.63,0.0,0.0,0.0,0.0,-0.23642423776815613,-0.09622029653657338,-0.04871629364394251,-0.2053046144370134,-1.5567323056781646,-1.5366722111608964,0.0200600945172682,0.14020394123158275
365,3.64,0.0,0.0,0.0,0.0,-0.23682482881547923,-0.0983817105424572,-0.03140341312947311,-0.22694442060333161,-1.5590986952724515,-1.5376450408992326,0.02145365437321889,0.13844311827302203
366,3.65,0.0,0.0,0.0,0.0,-0.2370523666156021,-0.10075842492806579,-0.01410870386045957,-0.24835624331745795,-1.5614682253595726,-1.5386405631792384,0.022827662180334274,0.13629394168753634
367,3.66,0.0,0.0,0.0,0.0,-0.23710712454874694,-0.10334790705477032,0.003149514916443666,-0.26948959002098416,-1.563839166621314,-1.5396609187622285,0.02417824785908551,0.13375921749397662
368,3.67,0.0,0.0,0.0,0.0,-0.2369895587120914,-0.10614712157701034,0.020353023666463174,-0.2902944288824272,-1.5662097933876795,-1.5407082205657578,0.025501572821921666,0.13084243713508106
369,3.68,0.0,0.0,0.0,0.0,-0.23670030678525666,-0.10915253555611712,0.037483729950982626,-0.3107212897554807,-1.568578385458616,-1.5417845486612802,0.026793836797335713,0.12754777122913954
370,3.69,0.0,0.0,0.0,0.0,-0.23624018662493473,-0.11236012457250394,0.05452369520054983,-0.33072136283114023,-1.5709432299130337,-1.5428919453279557,0.028051284585077996,0.1238800620524308
371,3.7,0.0,0.0,0.0,0.0,-0.23561019459519925,-0.11576537981130935,0.07145516079172103,-0.3502465946170713,-1.5733026229024465,-1.5440324101724707,0.029270212729975764,0.11984481478388989
372,3.71,0.0,0.0,0.0,0.0,-0.23481150364084882,-0.11936331609305459,0.08826057335193457,-0.36924978090821237,-1.5756548714266223,-1.5452078953244632,0.030446976102159073,0.11544818754779423
373,3.72,0.0,0.0,0.0,0.0,-0.23384546111184007,-0.12314848081769113,0.10492260922649768,-0.3876846564463741,-1.5779982950887173,-1.5464203007168502,0.031577994371867035,0.11069698029414894
374,3.73,0.0,0.0,0.0,0.0,-0.23271358634747616,-0.12711496378756404,0.12142419805224669,-0.40550598100314017,-1.580331227827444,-1.5476714694600193,0.03265975836742463,0.10559862255991212
375,3.74,0.0,0.0,0.0,0.0,-0.23141756802951474,-0.1312564078723609,0.13774854539340373,-0.4226696216590558,-1.5826520196239198,-1.5489631833184923,0.033688836305427516,0.10016116015715384
376,3.75,0.0,0.0,0.0,0.0,-0.22995926131375072,-0.13556602047703575,0.15387915440631256,-0.4391326310922727,-1.5849590381809289,-1.5502971582982852,0.03466187988264369,0.09439324083671496
377,3.7600000000000002,0.0,0.0,0.0,0.0,-0.22834068474990257,-0.1400365857720457,0.16979984651104324,-0.45485332173102766,-1.5872506705724354,-1.5516750403527946,0.03557563021964083,0.08830409897785688
378,3.77,0.0,0.0,0.0,0.0,-0.22656401699979958,-0.14466047764397655,0.18549478105894288,-0.46979133566569226,-1.5895253248612766,-1.5530984012146234,0.03642692364665323,0.08190353935582304
379,3.7800000000000002,0.0,0.0,0.0,0.0,-0.22463159336391703,-0.14942967332381102,0.2009484739961267,-0.4839077102574364,-1.5917814316830727,-1.554568734360337,0.0372126973227358,0.07520192004010601
380,3.79,0.0,0.0,0.0,0.0,-0.22254590212625922,-0.15433576764965157,0.21614581553323184,-0.49716493942072765,-1.5940174457944847,-1.5560874511147091,0.037929994679775536,0.06821013447660765
381,3.8000000000000003,0.0,0.0,0.0,0.0,-0.22030958072743245,-0.15936998792069235,0.23107208684152974,-0.5095270305957417,-1.596231847584054,-1.55765587690059,0.03857597068346408,0.060939592806740106
382,3.81,0.0,0.0,0.0,0.0,-0.21792541177550898,-0.16452320929956712,0.2457129758044474,-0.5209595574636373,-1.5984231445439545,-1.5592752476400875,0.039147896903867,0.05340220247594185
383,3.8200000000000003,0.0,0.0,0.0,0.0,-0.21539631890394578,-0.1697859707209175,0.2600545918615721,-0.5314297084919011,-1.6005898727010806,-1.5609467063123423,0.039643166388738216,0.04561034818302828
384,3.83,0.0,0.0,0.0,0.0,-0.2127253624854216,-0.17514849126504367,0.2740834799892028,-0.5409063314284356,-1.6027305980059854,-1.5626712996727437,0.04005929833324173,0.03757687122037792
385,3.84,0.0,0.0,0.0,0.0,-0.20991573520997803,-0.18060068695684364,0.28778663386738423,-0.5493599738911187,-1.6048439176782754,-1.564449975138043,0.04039394254023243,0.029315048253134385
386,3.85,0.0,0.0,0.0,0.0,-0.20697075753533373,-0.18613218795182676,0.30115150828789716,-0.5567629202238523,-1.6069284615071375,-1.5662835778414235,0.04064488366571407,0.020838569583506966
387,3.86,0.0,0.0,0.0,0.0,-0.2038938730166739,-0.1917323560728105,0.31416603086106554,-0.56308922481067,-1.6089828931057626,-1.568172847861211,0.040810045244551674,0.012161516943863387
388,3.87,0.0,0.0,0.0,0.0,-0.2006886435226276,-0.19739030266291108,0.3268186130811722,-0.5683147420555834,-1.6110059111184931,-1.570118417626563,0.040887493491930105,0.003298340859716531
389,3.88,0.0,0.0,0.0,0.0,-0.1973587443435483,-0.20309490672256858,0.33909816081086835,-0.5724171532477835,-1.6129962503795852,-1.5721208095031327,0.04087544087645245,-0.0057361623790202765
390,3.89,0.0,0.0,0.0,0.0,-0.19390795919760365,-0.20883483330059915,0.35099408424426626,-0.5753759905392927,-1.61495268302254,-1.5741804335613978,0.04077224946114221,-0.014926874102995508
391,3.9,0.0,0.0,0.0,0.0,-0.19034017513960233,-0.21459855211154047,0.3624963074062446,-0.577172658265118,-1.616874019539005,-1.5762975855300527,0.04057643400895228,-0.02425837697193814
392,3.91,0.0,0.0,0.0,0.0,-0.18665937737691696,-0.2203743563538695,0.37359527724213704,-0.5777904518345282,-1.618759109786296,-1.5784724449366008,0.04028666484969512,-0.03371497897695255
393,3.92,0.0,0.0,0.0,0.0,-0.18286964399635233,-0.22615038170591675,0.3842819723472879,-0.5772145744163247,-1.6206068439426287,-1.5807050734370325,0.03990177050559618,-0.04328073770956442
394,3.93,0.0,0.0,0.0,0.0,-0.17897514060533126,-0.23191462547849934,0.3945479113801683,-0.5754321516309735,-1.622416153409191,-1.5829954133362663,0.03942074007292473,-0.052939484873168074
395,3.94,0.0,0.0,0.0,0.0,-0.17498011489037799,-0.2376549659053414,0.40438516119579687,-0.5724322444485413,-1.6241860116582079,-1.585343286300817,0.03884272535739086,-0.06267485101496342
396,3.95,0.0,0.0,0.0,0.0,-0.17088889109553917,-0.24335918155427053,0.4137863447283667,-0.5682058604737054,-1.6259154350261906,-1.5877483922649875,0.038167042761203085,-0.07247029045873135
397,3.96,0.0,0.0,0.0,0.0,-0.1667058644231476,-0.24901497084387247,0.4227446486432284,-0.5627459637780149,-1.6276034834515796,-1.5902103085317107,0.03739317491986882,-0.08230910642072486
