,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,ref_th_d_1,ref_th_d_2,ref_th_1,ref_th_2,th_ts_2_rel,th_d_ts_2_rel
821,8.2,62.330157988101554,-2.7230328366330214,182.5758086102238,-26.354519847985397,1.738815745315521,1.8106241123301388,2.340361810625546,4.613517432621357,-1.006383259708143,2.4778255781886602,1.8312110586038066,1.9019556322929732,11.586532667980666,8.78624787194584,-2.798976469282783,0.07180836701461768
822,8.21,64.0109698197336,-2.8408409618682295,187.53710427554986,-26.80537635327976,1.761730468090014,1.8566858184685415,2.3942972237862667,4.714882135957084,-0.9888797127633357,2.4961622521503606,1.8526200515695734,1.945628781720511,11.604951907331726,8.805485475596281,-2.79814334226589,0.09495535037852743
823,8.22,65.58739881752655,-2.9796642334179335,192.38939119534788,-27.275663054470684,1.7851820494062167,1.9037715707714236,2.442671271074233,4.804508295267484,-0.971144330128436,2.5149646461299433,1.8738896310391124,1.9896179522147666,11.623584604557855,8.825161501529417,-2.7970763309212074,0.11858952136520684
824,8.23,67.0433410760006,-3.1394440889380038,197.113626771731,-27.764608666441557,1.8091149142929648,1.9517635064322374,2.4848520994056678,4.881472638500706,-0.9531720211625659,2.534242412087199,1.8949407503602382,2.0337880958299634,11.642428971931244,8.84527843829043,-2.795770873929822,0.1426485921392726
825,8.24,68.36273701557054,-3.3198862248029704,201.69061484212563,-28.27115222968215,1.8334671994783607,2.000534424007147,2.520226878415221,4.944937492702034,-0.9349582824672642,2.554003976837906,1.915692755216076,2.078000519525592,11.661482422612808,8.865837404636954,-2.794223047874416,0.16706722452878653
826,8.25,69.5297259038431,-3.520448153772837,206.1011701501851,-28.79393336746768,1.8581709466422174,2.049948634971747,2.5482090439974976,4.994163984488164,-0.9164992598082856,2.5742564529325302,1.9360641310649067,2.122114220553776,11.680741558281674,8.88683811970805,-2.7924295944387705,0.19177768832952946
827,8.26,70.52880673264397,-3.7403321388674415,210.32629188203762,-29.331288658226192,1.8831523678613111,2.09986294756772,2.5682454290243912,5.028523415293848,-0.8977918077434901,2.59500555871144,1.955973279543963,2.1659872745840345,11.700202164397872,8.908278886837099,-2.7903879407246563,0.21671057970640906
828,8.27,71.3450028230834,-3.978484025779583,214.3473435630009,-29.88125462437762,1.9083321820529613,2.150127764797592,2.579823135430869,5.047506460517667,-0.8788335462407741,2.6162555487686436,1.9753393066049565,2.2094782442292797,11.71985921330234,8.930156591375297,-2.788096212170169,0.24179558274463053
829,8.28,71.96402733378358,-4.233598254691562,218.1462363511189,-30.441577580665818,1.9336260197679078,2.2005882749345607,2.5824760094278014,5.050729930638176,-0.8596229135891745,2.6380091558571475,1.9940828048301205,2.2524475751496444,11.73970687518378,8.952466712565526,-2.7855532377332644,0.26696225516665284
830,8.290000000000001,72.37244674506296,-4.504129068652718,221.70561260285444,-31.009730305291555,1.958944892306866,2.251085710312202,2.5757905946080903,5.037940935904907,-0.8401592149396985,2.660267545039678,2.0121266127917234,2.2947589478329795,11.759738536767763,8.975203349181431,-2.78275854720021,0.2921408180053362
831,8.3,72.55783938749403,-4.788307666500913,225.00902652838613,-31.5829352133844,1.984195719890693,2.3014586485902946,2.5594114552220883,5.00901840762062,-0.8204426658589292,2.683030280638247,2.02939653542515,2.336280555398485,11.779946827417268,8.99835925833792,-2.77971236068241,0.3172629286996016
832,8.31,72.50894617302386,-5.084164792570034,228.04111879732966,-32.15819344395706,2.0092819125466765,2.3515443302360683,2.533045782557616,4.963972040358653,-0.800474430336435,2.7062953062757926,2.0458220111014893,2.3768862811735603,11.80032365218151,9.021925906598732,-2.7764155705673588,0.3422624176893918
833,8.32,72.2158108638696,-5.38955802958756,230.78778209504367,-32.732319035372406,2.034103996513748,2.401179966611866,2.496467219820954,4.9029388234730895,-0.780256652754837,2.73005893804364,2.0613367132892715,2.4164567541136543,11.820860231197495,9.045893532265278,-2.772869716381109,0.3670759700981181
834,8.33,71.66990746571749,-5.702202880578078,233.2363148531428,-33.30197717616488,2.058560278335479,2.450204014747257,2.4495188636589544,4.826177419849893,-0.7597924834064185,2.754315870580958,2.075879077243945,2.4548802650896757,11.84154714474019,9.070251217535994,-2.7690769531922097,0.39164373641177797
835,8.34,70.86425264287843,-6.019706600270602,235.37556067150274,-33.863725387979976,2.0825475384032623,2.498457397449481,2.3921154222270786,4.7340607199162825,-0.7390860972206057,2.7790591956260395,2.089392744900617,2.492053532349096,11.862374383135139,9.09498696908195,-2.765040014332941,0.4159098590462187
836,8.35,69.79350140711973,-6.339603672620164,237.19603129614717,-34.41405643161049,2.105961745523101,2.5457846506752886,2.324244529382174,4.627066945822219,-0.7181427054499587,2.8042804324020967,2.101826923918995,2.5278823097702077,11.88333140069298,9.120087805494187,-2.7607621693275313,0.4398229051521878
837,8.36,68.45402471286222,-6.65939182968871,238.6900114015641,-34.9494417266088,2.1286987840863727,2.5920349838170385,2.245967231401686,4.505769702896805,-0.696968560146575,2.8299695690382243,2.113136659499301,2.5622818366027804,11.904407172798383,9.14553985002011,-2.756247177994787,0.46333619973066575
838,8.370000000000001,66.84396798258602,-6.976567563587199,239.8516438296612,-35.466374134826715,2.1506551855988856,2.637063242499071,2.1574176761822192,4.37082737372975,-0.6755709513441298,2.8561151141024506,2.123283020036234,2.5951771319961563,11.925590255284469,9.171328427016682,-2.751499241733006,0.4864080569001854
839,8.38,64.96328997495633,-7.288660190027096,240.6769943470547,-35.961409070753675,2.1717288566303954,2.68073076739751,2.058802045073251,4.222972226730524,-0.6539581969417606,2.882704157239384,2.132233199816811,2.626503141591029,11.94686884524557,9.19743816060176,-2.7465229529984416,0.5090019107671147
840,8.39,62.81378178089514,-7.593263667588479,241.1640953828341,-36.431203054651405,2.191819795655047,2.7229061462712707,1.950396774525521,4.062999569662879,-0.6321396253632465,2.9097224378586257,2.139960543737857,2.6562047466840664,11.968230842482233,9.223853074074226,-2.741323243957714,0.5310863506162238
841,8.4,60.399066082863186,-7.888065547721812,241.3129685923094,-36.872549004477506,2.2108307917297,2.7634658596459722,1.832546119122384,3.8917572244694187,-0.6101255511380016,2.9371544208082123,2.146444500391316,2.684236648916228,11.989663910829522,9.250556688791857,-2.7359053352333724,0.5526350679162721
842,8.41,57.72457713086059,-8.17087261384235,241.12562644784717,-37.282407756123334,2.2286680984760494,2.802294823299938,1.7056591097636602,3.710135537500429,-0.5879272436182094,2.9649833779855377,2.1516705108399936,2.7105631450920464,12.011155538688197,9.277532121334028,-2.7302746855758393,0.5736267248238884
843,8.42,54.79752217289424,-8.439632949712284,240.60605338217934,-37.65793549424554,2.2452420773716804,2.8392868327831935,1.5702059615586095,3.5190580746808617,-0.5655568891091343,2.993191474880122,2.1556298410024484,2.7351578076539864,12.032693098154947,9.30476217792776,-2.72443694319033,0.5940447554115131
844,8.43,51.62682532465696,-8.692454347021883,239.7601672979153,-37.99650695696473,2.2604678049011353,2.874344916635353,1.4267139859014222,3.319473088536951,-0.5430275467468763,3.0217598611022054,2.1583193658225284,2.758003086595883,12.054263902228556,9.332229445272583,-2.7183978993305047,0.6138771117342179
845,8.44,48.22305507236915,-8.927619109948237,238.5957625076893,-38.29573443688771,2.2742656386621753,2.9073816057781916,1.2757630608352872,3.112345787510376,-0.5203530985095531,3.0506687640219474,2.1597413133643744,2.7790898483020183,12.075855259650695,9.359916377056553,-2.712163444648086,0.6331159671160163
846,8.45,44.59833677485867,-9.143595435089802,237.12243538209543,-38.553482732603115,2.2865617380621934,2.9383191268071363,1.117980713531902,2.8986513901753748,-0.4975481937943021,3.0798975847201056,2.159902976703117,2.7984168660570017,12.097454527020254,9.387805375607083,-2.7057395286651786,0.6517573887449428
847,8.46,40.766251667031824,-9.339045633919785,235.35149415751096,-38.76788030414528,2.297288535776358,2.967089526681934,0.9540368688444318,2.679368910068543,-0.4746281890334001,3.1094249955272804,2.1588164010292226,2.815990275896641,12.119049157896645,9.415878868262688,-2.699132122618906,0.6698009909055762
848,8.47,36.74172396950648,-9.512831522219534,233.29585449499518,-38.93732695318211,2.3063851566768228,2.9936347357314212,0.784638318506818,2.4554755911889496,-0.45160908285845075,3.1392290385009054,2.1564980528049675,2.8318230101709685,12.140626748679068,9.444119378182158,-2.69234718582023,0.6872495790545985
849,8.48,32.54089777856039,-9.66401732800617,230.96992248434128,-39.06049838488146,2.313797781486333,3.0179065750551826,0.6105229665813582,2.2279418996946485,-0.42850744735168833,-3.1138980829252376,2.152968477150752,2.8459342197588287,12.162175081113544,9.47250958942403,-2.6853906355735493,0.7041087935688495
850,8.49,28.18100545190889,-9.791870469068131,228.38946685900586,-39.13634801626277,2.319479952963852,3.0398667134381063,0.432453908203752,1.9977269733548197,-0.40534035594825163,-3.083608676571304,2.1482519489390945,2.8583486943935252,12.183682161338114,9.501032406231518,-2.6782683206230526,0.7203867604742542
851,8.5,23.680229218459736,-9.895860529717515,225.57148222701812,-39.16410638163266,2.3233928229988625,3.059486577899688,0.2512134001230221,1.7657744346409536,-0.3821253085722672,-3.0531113065986646,2.1423761223674362,2.86909628909334,12.205136255427707,9.529671006545197,-2.6709859980263975,0.7360937549008253
852,8.51,19.057557728175656,-9.975656727645799,222.5340451340936,-39.14327845329289,2.3255053395745113,3.0767472210612636,0.06759678287394695,1.5330084847792442,-0.3588801546029186,-3.022429467909483,2.1353716830934175,2.8782113632903297,12.226525921444397,9.558408889838502,-2.6635493133065644,0.7512418814867523
853,8.52,14.332639223613654,-10.031124112824807,219.2961647601371,-39.07363915208679,2.325794373156729,3.091639147702743,-0.11759358469921137,1.3003302121421108,-0.3356230142741237,-2.9915867979716197,2.127272006366333,2.8857322379501946,12.247840038036376,9.587229919430575,-2.655963783697496,0.765844774546014
854,8.53,9.52563295951694,-10.06231868612839,215.87763001107996,-38.95522727243331,2.3242447826720953,3.104162102241475,-0.30355431766013247,1.0686140672310298,-0.31237219911277997,-2.9606069833901008,2.118112823988677,2.891700674798376,12.269067829660322,9.616118359477921,-2.648234784277321,0.7799173195693796
855,8.540000000000001,4.6570604233677315,-10.069481571280559,212.2988547070234,-38.788337995840706,2.3208494218444913,3.114324818427004,-0.48948686377272865,0.8387044761497174,-0.28914613201592815,-2.929513668788451,2.1079319023984877,2.8961613807228965,12.290198888527229,9.645058906881971,-2.640367536772523,0.7934753965825125
856,8.55,-0.2523421786273943,-10.053032323473188,208.58072248847878,-38.57351411914759,2.315609087260067,3.1221447323131204,-0.6746031704575771,0.6114125835487109,-0.2659632675564621,-2.8983303683719126,2.0967687336799234,2.899161539518038,12.311223193392404,9.674036718375964,-2.6323671008154506,0.8065356450530534
857,8.56,-5.181768807893139,-10.013561415612982,204.74443296641795,-38.311536083041254,2.308532410111449,3.1276476595356293,-0.8581311044391515,0.38751313288660905,-0.24284201309035552,-2.8670803805341287,2.084664240885656,2.900750372360178,12.33213112532616,9.703037433072064,-2.6242383674437733,0.8191152494241805
858,8.57,-10.110484602284544,-9.951821909937042,200.81135053286945,-38.00341085409687,2.299635694123623,3.130867438066496,-1.039319572637411,0.16774150598232948,-0.21980065121622386,-2.8357867058581783,2.071660498687305,2.900978727760169,12.352913480613623,9.7320471907602,-2.6159860546419544,0.8312317439428729
